cidade,idsensor,tipo_sangue,nota,data_coleta,latitude,longitude,hora_coleta,hora_entrega,local_coleta,local_entrega,cfp_doador,cpf_consumidor,transportador,testado,temperatura
Caucaia,1337,B,10,2018-12-31,124792,100101,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1431,KK8988SFGJKL1340,CARRO 0384680,SIM,44
Maracanau,1338,B,10,2018-12-31,124793,100102,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1432,KK8988SFGJKL1341,CARRO 0384681,SIM,45
Fortaleza,1339,B,10,2018-12-31,124794,100103,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1433,KK8988SFGJKL1342,CARRO 0384682,SIM,29
Caucaia,1340,B,9.18032786885246,2018-12-31,124795,100104,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1434,KK8988SFGJKL1343,CARRO 0384683,SIM,30
Maracanau,1341,B,10,2018-12-31,124796,100105,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1435,KK8988SFGJKL1344,CARRO 0384684,SIM,31
Fortaleza,1342,B,4.59854246889221,2018-12-31,124797,100106,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1436,KK8988SFGJKL1345,CARRO 0384685,SIM,32
Caucaia,1343,B,7.7807848443843,2018-12-31,124798,100107,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1437,KK8988SFGJKL1346,CARRO 0384686,SIM,33
Maracanau,1344,B,10,2018-12-31,124799,100108,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1438,KK8988SFGJKL1347,CARRO 0384687,SIM,34
Fortaleza,1345,B,10,2018-12-31,124800,100109,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1439,KK8988SFGJKL1348,CARRO 0384688,SIM,35
Caucaia,1346,B,10,2018-12-31,124801,100110,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1440,KK8988SFGJKL1349,CARRO 0384689,SIM,36
Maracanau,1347,B,10,2018-12-31,124802,100111,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1441,KK8988SFGJKL1350,CARRO 0384690,SIM,37
Fortaleza,1348,B,3.03275374039628,2018-12-31,124803,100112,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1442,KK8988SFGJKL1351,CARRO 0384691,SIM,38
Caucaia,1349,B,10,2018-12-31,124804,100113,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1443,KK8988SFGJKL1352,CARRO 0384692,SIM,39
Maracanau,1350,B,10,2018-12-31,124805,100114,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1444,KK8988SFGJKL1353,CARRO 0384693,SIM,40
Fortaleza,1351,B,10,2018-12-31,124806,100115,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1445,KK8988SFGJKL1354,CARRO 0384694,SIM,41
Caucaia,1352,B,3.1060321733166,2018-12-31,124807,100116,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1446,KK8988SFGJKL1355,CARRO 0384695,SIM,42
Maracanau,1353,B,10,2018-12-31,124808,100117,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1447,KK8988SFGJKL1356,CARRO 0384696,SIM,43
Fortaleza,1354,B,10,2018-12-31,124809,100118,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1448,KK8988SFGJKL1357,CARRO 0384697,SIM,44
Caucaia,1355,B,10,2018-12-31,124810,100119,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1449,KK8988SFGJKL1358,CARRO 0384698,SIM,45
Maracanau,1356,B,6.25449541858211,2018-12-31,124811,100120,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1450,KK8988SFGJKL1359,CARRO 0384699,SIM,30
Fortaleza,1357,B,10,2018-12-31,124812,100121,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1451,KK8988SFGJKL1360,CARRO 0384700,SIM,31
Caucaia,1358,B,10,2018-12-31,124813,100122,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1452,KK8988SFGJKL1361,CARRO 0384701,SIM,32
Maracanau,1359,B,6.30513219659945,2018-12-31,124814,100123,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1453,KK8988SFGJKL1362,CARRO 0384702,SIM,33
Fortaleza,1360,B,7.00259890268553,2018-12-31,124815,100124,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1454,KK8988SFGJKL1363,CARRO 0384703,SIM,34
Caucaia,1361,B,10,2018-12-31,124816,100125,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1455,KK8988SFGJKL1364,CARRO 0384704,SIM,35
Maracanau,1362,B,5.68720379146919,2018-12-31,124817,100126,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1456,KK8988SFGJKL1365,CARRO 0384705,SIM,36
Fortaleza,1363,B,10,2018-12-31,124818,100127,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1457,KK8988SFGJKL1366,CARRO 0384706,SIM,37
Caucaia,1364,B,7.76242700470019,2018-12-31,124819,100128,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1458,KK8988SFGJKL1367,CARRO 0384707,SIM,38
Maracanau,1365,B,2.61356045424182,2018-12-31,124820,100129,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1459,KK8988SFGJKL1368,CARRO 0384708,SIM,39
Fortaleza,1366,B,10,2018-12-31,124821,100130,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1460,KK8988SFGJKL1369,CARRO 0384709,SIM,40
Caucaia,1367,B,10,2018-12-31,124822,100131,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1461,KK8988SFGJKL1370,CARRO 0384710,SIM,41
Maracanau,1368,B,6.04318011221231,2018-12-31,124823,100132,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1462,KK8988SFGJKL1371,CARRO 0384711,SIM,42
Fortaleza,1369,B,10,2018-12-31,124824,100133,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1463,KK8988SFGJKL1372,CARRO 0384712,SIM,43
Caucaia,1370,B,10,2018-12-31,124825,100134,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1464,KK8988SFGJKL1373,CARRO 0384713,SIM,44
Maracanau,1371,B,10,2018-12-31,124826,100135,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1465,KK8988SFGJKL1374,CARRO 0384714,SIM,45
Fortaleza,1372,B,6.44556427985468,2018-12-31,124827,100136,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1466,KK8988SFGJKL1375,CARRO 0384715,SIM,46
Caucaia,1373,B,10,2018-12-31,124828,100137,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1467,KK8988SFGJKL1376,CARRO 0384716,SIM,30
Maracanau,1374,B,9.45738436589601,2018-12-31,124829,100138,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1468,KK8988SFGJKL1377,CARRO 0384717,SIM,31
Fortaleza,1375,B,9.57679122595127,2018-12-31,124830,100139,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1469,KK8988SFGJKL1378,CARRO 0384718,SIM,32
Caucaia,1376,B,9.80752727718524,2018-12-31,124831,100140,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1470,KK8988SFGJKL1379,CARRO 0384719,SIM,33
Maracanau,1377,B,5.1985053277982,2018-12-31,124832,100141,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1471,KK8988SFGJKL1380,CARRO 0384720,SIM,34
Fortaleza,1378,B,10,2018-12-31,124833,100142,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1472,KK8988SFGJKL1381,CARRO 0384721,SIM,35
Caucaia,1379,B,10,2018-12-31,124834,100143,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1473,KK8988SFGJKL1382,CARRO 0384722,SIM,36
Maracanau,1380,B,10,2018-12-31,124835,100144,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1474,KK8988SFGJKL1383,CARRO 0384723,SIM,37
Fortaleza,1381,B,10,2018-12-31,124836,100145,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1475,KK8988SFGJKL1384,CARRO 0384724,SIM,38
Caucaia,1382,B,9.76774473627089,2018-12-31,124837,100146,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1476,KK8988SFGJKL1385,CARRO 0384725,SIM,39
Maracanau,1383,B,10,2018-12-31,124838,100147,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1477,KK8988SFGJKL1386,CARRO 0384726,SIM,40
Fortaleza,1384,B,10,2018-12-31,124839,100148,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1478,KK8988SFGJKL1387,CARRO 0384727,SIM,41
Caucaia,1385,B,6.40957162696293,2018-12-31,124840,100149,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1479,KK8988SFGJKL1388,CARRO 0384728,SIM,42
Maracanau,1386,B,10,2018-12-31,124841,100150,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1480,KK8988SFGJKL1389,CARRO 0384729,SIM,43
Fortaleza,1387,B,3.97014451326028,2018-12-31,124842,100151,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1481,KK8988SFGJKL1390,CARRO 0384730,SIM,44
Caucaia,1388,B,3.90331255815139,2018-12-31,124843,100152,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1482,KK8988SFGJKL1391,CARRO 0384731,SIM,45
Maracanau,1389,B,5.49942968877302,2018-12-31,124844,100153,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1483,KK8988SFGJKL1392,CARRO 0384732,SIM,46
Fortaleza,1390,B,9.90202209714405,2018-12-31,124845,100154,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1484,KK8988SFGJKL1393,CARRO 0384733,SIM,31
Caucaia,1391,B,5.03039195137288,2018-12-31,124846,100155,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1485,KK8988SFGJKL1394,CARRO 0384734,SIM,32
Maracanau,1392,B,7.92620587458215,2018-12-31,124847,100156,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1486,KK8988SFGJKL1395,CARRO 0384735,SIM,33
Fortaleza,1393,B,10,2018-12-31,124848,100157,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1487,KK8988SFGJKL1396,CARRO 0384736,SIM,34
Caucaia,1394,B,10,2018-12-31,124849,100158,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1488,KK8988SFGJKL1397,CARRO 0384737,SIM,35
Maracanau,1395,B,9.16170407695832,2018-12-31,124850,100159,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1489,KK8988SFGJKL1398,CARRO 0384738,SIM,36
Fortaleza,1396,B,9.96550402453047,2018-12-31,124851,100160,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1490,KK8988SFGJKL1399,CARRO 0384739,SIM,37
Caucaia,1397,B,8.15853252333349,2018-12-31,124852,100161,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1491,KK8988SFGJKL1400,CARRO 0384740,SIM,38
Maracanau,1398,B,10,2018-12-31,124853,100162,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1492,KK8988SFGJKL1401,CARRO 0384741,SIM,39
Fortaleza,1399,B,10,2018-12-31,124854,100163,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1493,KK8988SFGJKL1402,CARRO 0384742,SIM,40
Caucaia,1400,B,10,2018-12-31,124855,100164,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1494,KK8988SFGJKL1403,CARRO 0384743,SIM,41
Maracanau,1401,B,10,2018-12-31,124856,100165,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1495,KK8988SFGJKL1404,CARRO 0384744,SIM,42
Fortaleza,1402,B,10,2018-12-31,124857,100166,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1496,KK8988SFGJKL1405,CARRO 0384745,SIM,43
Caucaia,1403,B,9.42672685791952,2018-12-31,124858,100167,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1497,KK8988SFGJKL1406,CARRO 0384746,SIM,44
Maracanau,1404,B,10,2018-12-31,124859,100168,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1498,KK8988SFGJKL1407,CARRO 0384747,SIM,45
Fortaleza,1405,B,10,2018-12-31,124860,100169,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1499,KK8988SFGJKL1408,CARRO 0384748,SIM,46
Caucaia,1406,B,10,2018-12-31,124861,100170,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1500,KK8988SFGJKL1409,CARRO 0384749,SIM,47
Maracanau,1407,B,10,2018-12-31,124862,100171,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1501,KK8988SFGJKL1410,CARRO 0384750,SIM,31
Fortaleza,1408,B,10,2018-12-31,124863,100172,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1502,KK8988SFGJKL1411,CARRO 0384751,SIM,32
Caucaia,1409,B,10,2018-12-31,124864,100173,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1503,KK8988SFGJKL1412,CARRO 0384752,SIM,33
Maracanau,1410,B,3.50823238622449,2018-12-31,124865,100174,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1504,KK8988SFGJKL1413,CARRO 0384753,SIM,34
Fortaleza,1411,B,10,2018-12-31,124866,100175,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1505,KK8988SFGJKL1414,CARRO 0384754,SIM,35
Caucaia,1412,B,10,2018-12-31,124867,100176,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1506,KK8988SFGJKL1415,CARRO 0384755,SIM,36
Maracanau,1413,B,10,2018-12-31,124868,100177,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1507,KK8988SFGJKL1416,CARRO 0384756,SIM,37
Fortaleza,1414,B,10,2018-12-31,124869,100178,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1508,KK8988SFGJKL1417,CARRO 0384757,SIM,38
Caucaia,1415,B,10,2018-12-31,124870,100179,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1509,KK8988SFGJKL1418,CARRO 0384758,SIM,39
Maracanau,1416,B,7.25048861988525,2018-12-31,124871,100180,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1510,KK8988SFGJKL1419,CARRO 0384759,SIM,40
Fortaleza,1417,B,10,2018-12-31,124872,100181,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1511,KK8988SFGJKL1420,CARRO 0384760,SIM,41
Caucaia,1418,B,10,2018-12-31,124873,100182,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1512,KK8988SFGJKL1421,CARRO 0384761,SIM,42
Maracanau,1419,B,10,2018-12-31,124874,100183,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1513,KK8988SFGJKL1422,CARRO 0384762,SIM,43
Fortaleza,1420,B,2.33483574938076,2018-12-31,124875,100184,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1514,KK8988SFGJKL1423,CARRO 0384763,SIM,44
Caucaia,1421,B,10,2018-12-31,124876,100185,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1515,KK8988SFGJKL1424,CARRO 0384764,SIM,45
Maracanau,1422,B,10,2018-12-31,124877,100186,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1516,KK8988SFGJKL1425,CARRO 0384765,SIM,46
Fortaleza,1423,B,10,2018-12-31,124878,100187,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1517,KK8988SFGJKL1426,CARRO 0384766,SIM,47
Caucaia,1424,B,10,2018-12-31,124879,100188,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1518,KK8988SFGJKL1427,CARRO 0384767,SIM,32
Maracanau,1425,B,10,2018-12-31,124880,100189,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1519,KK8988SFGJKL1428,CARRO 0384768,SIM,33
Fortaleza,1426,B,6.22834676320604,2018-12-31,124881,100190,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1520,KK8988SFGJKL1429,CARRO 0384769,SIM,34
Caucaia,1427,B,1.5825504424853,2018-12-31,124882,100191,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1521,KK8988SFGJKL1430,CARRO 0384770,SIM,35
Maracanau,1428,B,10,2018-12-31,124883,100192,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1522,KK8988SFGJKL1431,CARRO 0384771,SIM,36
Fortaleza,1429,B,4.38064429168351,2018-12-31,124884,100193,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1523,KK8988SFGJKL1432,CARRO 0384772,SIM,37
Caucaia,1430,B,10,2018-12-31,124885,100194,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1524,KK8988SFGJKL1433,CARRO 0384773,SIM,38
Maracanau,1431,B,10,2018-12-31,124886,100195,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1525,KK8988SFGJKL1434,CARRO 0384774,SIM,39
Fortaleza,1432,B,10,2018-12-31,124887,100196,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1526,KK8988SFGJKL1435,CARRO 0384775,SIM,40
Caucaia,1433,B,5.56184012066365,2018-12-31,124888,100197,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1527,KK8988SFGJKL1436,CARRO 0384776,SIM,41
Maracanau,1434,B,1.18773143296304,2018-12-31,124889,100198,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1528,KK8988SFGJKL1437,CARRO 0384777,SIM,42
Fortaleza,1435,B,10,2018-12-31,124890,100199,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1529,KK8988SFGJKL1438,CARRO 0384778,SIM,43
Caucaia,1436,B,4.83629594481148,2018-12-31,124891,100200,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1530,KK8988SFGJKL1439,CARRO 0384779,SIM,44
Maracanau,1437,B,4.2361107921797,2018-12-31,124892,100201,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1531,KK8988SFGJKL1440,CARRO 0384780,SIM,45
Fortaleza,1438,B,9.27330972854493,2018-12-31,124893,100202,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1532,KK8988SFGJKL1441,CARRO 0384781,SIM,46
Caucaia,1439,B,10,2018-12-31,124894,100203,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1533,KK8988SFGJKL1442,CARRO 0384782,SIM,47
Maracanau,1440,B,6.94444444444444,2018-12-31,124895,100204,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1534,KK8988SFGJKL1443,CARRO 0384783,SIM,48
Fortaleza,1441,B,4.39792852624921,2018-12-31,124896,100205,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1535,KK8988SFGJKL1444,CARRO 0384784,SIM,32
Caucaia,1442,B,10,2018-12-31,124897,100206,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1536,KK8988SFGJKL1445,CARRO 0384785,SIM,33
Maracanau,1443,B,10,2018-12-31,124898,100207,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1537,KK8988SFGJKL1446,CARRO 0384786,SIM,34
Fortaleza,1444,B,8.35023261362281,2018-12-31,124899,100208,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1538,KK8988SFGJKL1447,CARRO 0384787,SIM,35
Caucaia,1445,B,10,2018-12-31,124900,100209,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1539,KK8988SFGJKL1448,CARRO 0384788,SIM,36
Maracanau,1446,B,10,2018-12-31,124901,100210,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1540,KK8988SFGJKL1449,CARRO 0384789,SIM,37
Fortaleza,1447,B,4.33223180462642,2018-12-31,124902,100211,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1541,KK8988SFGJKL1450,CARRO 0384790,SIM,38
Caucaia,1448,B,10,2018-12-31,124903,100212,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1542,KK8988SFGJKL1451,CARRO 0384791,SIM,39
Maracanau,1449,B,10,2018-12-31,124904,100213,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1543,KK8988SFGJKL1452,CARRO 0384792,SIM,40
Fortaleza,1450,B,10,2018-12-31,124905,100214,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1544,KK8988SFGJKL1453,CARRO 0384793,SIM,41
Caucaia,1451,B,2.06968774780898,2018-12-31,124906,100215,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1545,KK8988SFGJKL1454,CARRO 0384794,SIM,42
Maracanau,1452,B,10,2018-12-31,124907,100216,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1546,KK8988SFGJKL1455,CARRO 0384795,SIM,43
Fortaleza,1453,B,10,2018-12-31,124908,100217,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1547,KK8988SFGJKL1456,CARRO 0384796,SIM,44
Caucaia,1454,B,10,2018-12-31,124909,100218,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1548,KK8988SFGJKL1457,CARRO 0384797,SIM,45
Maracanau,1455,B,8.6815314471301,2018-12-31,124910,100219,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1549,KK8988SFGJKL1458,CARRO 0384798,SIM,46
Fortaleza,1456,B,10,2018-12-31,124911,100220,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1550,KK8988SFGJKL1459,CARRO 0384799,SIM,47
Caucaia,1457,B,3.70825370825371,2018-12-31,124912,100221,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1551,KK8988SFGJKL1460,CARRO 0384800,SIM,48
Maracanau,1458,B,10,2018-12-31,124913,100222,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1552,KK8988SFGJKL1461,CARRO 0384801,SIM,33
Fortaleza,1459,B,10,2018-12-31,124914,100223,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1553,KK8988SFGJKL1462,CARRO 0384802,SIM,34
Caucaia,1460,B,10,2018-12-31,124915,100224,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1554,KK8988SFGJKL1463,CARRO 0384803,SIM,35
Maracanau,1461,B,7.169600892217,2018-12-31,124916,100225,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1555,KK8988SFGJKL1464,CARRO 0384804,SIM,36
Fortaleza,1462,B,10,2018-12-31,124917,100226,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1556,KK8988SFGJKL1465,CARRO 0384805,SIM,37
Caucaia,1463,B,10,2018-12-31,124918,100227,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1557,KK8988SFGJKL1466,CARRO 0384806,SIM,38
Maracanau,1464,B,10,2018-12-31,124919,100228,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1558,KK8988SFGJKL1467,CARRO 0384807,SIM,39
