cidade,idsensor,tipo_sangue,data_coleta,latitude,longitude,hora_coleta,hora_entrega,local_coleta,local_entrega,cfp_doador,cpf_consumidor,transportador,testado,temperatura,caixa,geladeira
Fortaleza,1648,B,2018-12-31,125103,100412,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1742,KK8988SFGJKL1651,CARRO 0384991,SIM,24,1747,B1348
Caucaia,1649,B,2018-12-31,125104,100413,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1743,KK8988SFGJKL1652,CARRO 0384992,SIM,25,1748,B1349
Maracanau,1650,B,2018-12-31,125105,100414,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1744,KK8988SFGJKL1653,CARRO 0384993,SIM,26,1749,B1350
Fortaleza,1651,B,2018-12-31,125106,100415,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1745,KK8988SFGJKL1654,CARRO 0384994,SIM,27,1750,B1351
Caucaia,1652,B,2018-12-31,125107,100416,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1746,KK8988SFGJKL1655,CARRO 0384995,SIM,28,1751,B1352
Maracanau,1653,B,2018-12-31,125108,100417,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1747,KK8988SFGJKL1656,CARRO 0384996,SIM,29,1752,B1353
Fortaleza,1654,B,2018-12-31,125109,100418,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1748,KK8988SFGJKL1657,CARRO 0384997,SIM,30,1753,B1354
Caucaia,1655,B,2018-12-31,125110,100419,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1749,KK8988SFGJKL1658,CARRO 0384998,SIM,31,1754,B1355
Maracanau,1656,B,2018-12-31,125111,100420,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1750,KK8988SFGJKL1659,CARRO 0384999,SIM,32,1755,B1356
Fortaleza,1657,B,2018-12-31,125112,100421,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1751,KK8988SFGJKL1660,CARRO 0385000,SIM,17,1756,B1357
Caucaia,1658,B,2018-12-31,125113,100422,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1752,KK8988SFGJKL1661,CARRO 0385001,SIM,18,1757,B1358
Maracanau,1659,B,2018-12-31,125114,100423,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1753,KK8988SFGJKL1662,CARRO 0385002,SIM,19,1758,B1359
Fortaleza,1660,B,2018-12-31,125115,100424,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1754,KK8988SFGJKL1663,CARRO 0385003,SIM,20,1759,B1360
Caucaia,1661,B,2018-12-31,125116,100425,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1755,KK8988SFGJKL1664,CARRO 0385004,SIM,21,1760,B1361
Maracanau,1662,B,2018-12-31,125117,100426,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1756,KK8988SFGJKL1665,CARRO 0385005,SIM,22,1761,B1362
Fortaleza,1663,B,2018-12-31,125118,100427,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1757,KK8988SFGJKL1666,CARRO 0385006,SIM,23,1762,B1363
Caucaia,1664,B,2018-12-31,125119,100428,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1758,KK8988SFGJKL1667,CARRO 0385007,SIM,24,1763,B1364
Maracanau,1665,B,2018-12-31,125120,100429,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1759,KK8988SFGJKL1668,CARRO 0385008,SIM,25,1764,B1365
Fortaleza,1666,B,2018-12-31,125121,100430,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1760,KK8988SFGJKL1669,CARRO 0385009,SIM,26,1765,B1366
Caucaia,1667,B,2018-12-31,125122,100431,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1761,KK8988SFGJKL1670,CARRO 0385010,SIM,27,1766,B1367
Maracanau,1668,B,2018-12-31,125123,100432,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1762,KK8988SFGJKL1671,CARRO 0385011,SIM,28,1767,B1368
Fortaleza,1669,B,2018-12-31,125124,100433,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1763,KK8988SFGJKL1672,CARRO 0385012,SIM,29,1768,B1369
Caucaia,1670,B,2018-12-31,125125,100434,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1764,KK8988SFGJKL1673,CARRO 0385013,SIM,30,1769,B1370
Maracanau,1671,B,2018-12-31,125126,100435,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1765,KK8988SFGJKL1674,CARRO 0385014,SIM,31,1770,B1371
Fortaleza,1672,B,2018-12-31,125127,100436,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1766,KK8988SFGJKL1675,CARRO 0385015,SIM,32,1771,B1372
Caucaia,1673,B,2018-12-31,125128,100437,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1767,KK8988SFGJKL1676,CARRO 0385016,SIM,33,1772,B1373
Maracanau,1674,B,2018-12-31,125129,100438,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1768,KK8988SFGJKL1677,CARRO 0385017,SIM,17,1773,B1374
Fortaleza,1675,B,2018-12-31,125130,100439,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1769,KK8988SFGJKL1678,CARRO 0385018,SIM,18,1774,B1375
Caucaia,1676,B,2018-12-31,125131,100440,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1770,KK8988SFGJKL1679,CARRO 0385019,SIM,19,1775,B1376
Maracanau,1677,B,2018-12-31,125132,100441,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1771,KK8988SFGJKL1680,CARRO 0385020,SIM,20,1776,B1377
Fortaleza,1678,B,2018-12-31,125133,100442,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1772,KK8988SFGJKL1681,CARRO 0385021,SIM,21,1777,B1378
Caucaia,1679,B,2018-12-31,125134,100443,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1773,KK8988SFGJKL1682,CARRO 0385022,SIM,22,1778,B1379
Maracanau,1680,B,2018-12-31,125135,100444,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1774,KK8988SFGJKL1683,CARRO 0385023,SIM,23,1779,B1380
Fortaleza,1681,B,2018-12-31,125136,100445,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1775,KK8988SFGJKL1684,CARRO 0385024,SIM,24,1780,B1381
Caucaia,1682,B,2018-12-31,125137,100446,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1776,KK8988SFGJKL1685,CARRO 0385025,SIM,25,1781,B1382
Maracanau,1683,B,2018-12-31,125138,100447,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1777,KK8988SFGJKL1686,CARRO 0385026,SIM,26,1782,B1383
Fortaleza,1684,B,2018-12-31,125139,100448,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1778,KK8988SFGJKL1687,CARRO 0385027,SIM,27,1783,B1384
Caucaia,1685,B,2018-12-31,125140,100449,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1779,KK8988SFGJKL1688,CARRO 0385028,SIM,28,1784,B1385
Maracanau,1686,B,2018-12-31,125141,100450,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1780,KK8988SFGJKL1689,CARRO 0385029,SIM,29,1785,B1386
Fortaleza,1687,B,2018-12-31,125142,100451,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1781,KK8988SFGJKL1690,CARRO 0385030,SIM,30,1786,B1387
Caucaia,1688,B,2018-12-31,125143,100452,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1782,KK8988SFGJKL1691,CARRO 0385031,SIM,31,1787,B1388
Maracanau,1689,B,2018-12-31,125144,100453,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1783,KK8988SFGJKL1692,CARRO 0385032,SIM,32,1788,B1389
Fortaleza,1690,B,2018-12-31,125145,100454,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1784,KK8988SFGJKL1693,CARRO 0385033,SIM,33,1789,B1390
Caucaia,1691,B,2018-12-31,125146,100455,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1785,KK8988SFGJKL1694,CARRO 0385034,SIM,18,1790,B1391
Maracanau,1692,B,2018-12-31,125147,100456,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1786,KK8988SFGJKL1695,CARRO 0385035,SIM,19,1791,B1392
Fortaleza,1693,B,2018-12-31,125148,100457,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1787,KK8988SFGJKL1696,CARRO 0385036,SIM,20,1792,B1393
Caucaia,1694,B,2018-12-31,125149,100458,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1788,KK8988SFGJKL1697,CARRO 0385037,SIM,21,1793,B1394
Maracanau,1695,B,2018-12-31,125150,100459,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1789,KK8988SFGJKL1698,CARRO 0385038,SIM,22,1794,B1395
Fortaleza,1696,B,2018-12-31,125151,100460,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1790,KK8988SFGJKL1699,CARRO 0385039,SIM,23,1795,B1396
Caucaia,1697,B,2018-12-31,125152,100461,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1791,KK8988SFGJKL1700,CARRO 0385040,SIM,24,1796,B1397
Maracanau,1698,B,2018-12-31,125153,100462,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1792,KK8988SFGJKL1701,CARRO 0385041,SIM,25,1797,B1398
Fortaleza,1699,B,2018-12-31,125154,100463,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1793,KK8988SFGJKL1702,CARRO 0385042,SIM,26,1798,B1399
Caucaia,1700,B,2018-12-31,125155,100464,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1794,KK8988SFGJKL1703,CARRO 0385043,SIM,27,1799,B1400
Maracanau,1701,B,2018-12-31,125156,100465,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1795,KK8988SFGJKL1704,CARRO 0385044,SIM,28,1800,B1401
Fortaleza,1702,B,2018-12-31,125157,100466,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1796,KK8988SFGJKL1705,CARRO 0385045,SIM,29,1801,B1402
Caucaia,1703,B,2018-12-31,125158,100467,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1797,KK8988SFGJKL1706,CARRO 0385046,SIM,30,1802,B1403
Maracanau,1704,B,2018-12-31,125159,100468,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1798,KK8988SFGJKL1707,CARRO 0385047,SIM,31,1803,B1404
Fortaleza,1705,B,2018-12-31,125160,100469,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1799,KK8988SFGJKL1708,CARRO 0385048,SIM,32,1804,B1405
Caucaia,1706,B,2018-12-31,125161,100470,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1800,KK8988SFGJKL1709,CARRO 0385049,SIM,33,1805,B1406
Maracanau,1707,B,2018-12-31,125162,100471,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1801,KK8988SFGJKL1710,CARRO 0385050,SIM,34,1806,B1407
Fortaleza,1708,B,2018-12-31,125163,100472,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1802,KK8988SFGJKL1711,CARRO 0385051,SIM,18,1807,B1408
Caucaia,1709,B,2018-12-31,125164,100473,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1803,KK8988SFGJKL1712,CARRO 0385052,SIM,19,1808,B1409
Maracanau,1710,B,2018-12-31,125165,100474,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1804,KK8988SFGJKL1713,CARRO 0385053,SIM,20,1809,B1410
Fortaleza,1711,B,2018-12-31,125166,100475,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1805,KK8988SFGJKL1714,CARRO 0385054,SIM,21,1810,B1411
Caucaia,1712,B,2018-12-31,125167,100476,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1806,KK8988SFGJKL1715,CARRO 0385055,SIM,22,1811,B1412
Maracanau,1713,B,2018-12-31,125168,100477,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1807,KK8988SFGJKL1716,CARRO 0385056,SIM,23,1812,B1413
Fortaleza,1714,B,2018-12-31,125169,100478,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1808,KK8988SFGJKL1717,CARRO 0385057,SIM,24,1813,B1414
Caucaia,1715,B,2018-12-31,125170,100479,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1809,KK8988SFGJKL1718,CARRO 0385058,SIM,25,1814,B1415
Maracanau,1716,B,2018-12-31,125171,100480,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1810,KK8988SFGJKL1719,CARRO 0385059,SIM,26,1815,B1416
Fortaleza,1717,B,2018-12-31,125172,100481,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1811,KK8988SFGJKL1720,CARRO 0385060,SIM,27,1816,B1417
Caucaia,1718,B,2018-12-31,125173,100482,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1812,KK8988SFGJKL1721,CARRO 0385061,SIM,28,1817,B1418
Maracanau,1719,B,2018-12-31,125174,100483,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1813,KK8988SFGJKL1722,CARRO 0385062,SIM,29,1818,B1419
Fortaleza,1720,B,2018-12-31,125175,100484,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1814,KK8988SFGJKL1723,CARRO 0385063,SIM,30,1819,B1420
Caucaia,1721,B,2018-12-31,125176,100485,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1815,KK8988SFGJKL1724,CARRO 0385064,SIM,31,1820,B1421
Maracanau,1722,B,2018-12-31,125177,100486,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1816,KK8988SFGJKL1725,CARRO 0385065,SIM,32,1821,B1422
Fortaleza,1723,B,2018-12-31,125178,100487,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1817,KK8988SFGJKL1726,CARRO 0385066,SIM,33,1822,B1423
Caucaia,1724,B,2018-12-31,125179,100488,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1818,KK8988SFGJKL1727,CARRO 0385067,SIM,34,1823,B1424
Maracanau,1725,B,2018-12-31,125180,100489,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1819,KK8988SFGJKL1728,CARRO 0385068,SIM,19,1824,B1425
Fortaleza,1726,B,2018-12-31,125181,100490,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1820,KK8988SFGJKL1729,CARRO 0385069,SIM,20,1825,B1426
Caucaia,1727,B,2018-12-31,125182,100491,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1821,KK8988SFGJKL1730,CARRO 0385070,SIM,21,1826,B1427
Maracanau,1728,B,2018-12-31,125183,100492,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1822,KK8988SFGJKL1731,CARRO 0385071,SIM,22,1827,B1428
Fortaleza,1729,B,2018-12-31,125184,100493,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1823,KK8988SFGJKL1732,CARRO 0385072,SIM,23,1828,B1429
Caucaia,1730,B,2018-12-31,125185,100494,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1824,KK8988SFGJKL1733,CARRO 0385073,SIM,24,1829,B1430
Maracanau,1731,B,2018-12-31,125186,100495,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1825,KK8988SFGJKL1734,CARRO 0385074,SIM,25,1830,B1431
Fortaleza,1732,B,2018-12-31,125187,100496,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1826,KK8988SFGJKL1735,CARRO 0385075,SIM,26,1831,B1432
Caucaia,1733,B,2018-12-31,125188,100497,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1827,KK8988SFGJKL1736,CARRO 0385076,SIM,27,1832,B1433
Maracanau,1734,B,2018-12-31,125189,100498,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1828,KK8988SFGJKL1737,CARRO 0385077,SIM,28,1833,B1434
Fortaleza,1735,B,2018-12-31,125190,100499,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1829,KK8988SFGJKL1738,CARRO 0385078,SIM,29,1834,B1435
Caucaia,1736,B,2018-12-31,125191,100500,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1830,KK8988SFGJKL1739,CARRO 0385079,SIM,30,1835,B1436
Maracanau,1737,B,2018-12-31,125192,100501,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1831,KK8988SFGJKL1740,CARRO 0385080,SIM,31,1836,B1437
Fortaleza,1738,B,2018-12-31,125193,100502,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1832,KK8988SFGJKL1741,CARRO 0385081,SIM,32,1837,B1438
Caucaia,1739,B,2018-12-31,125194,100503,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1833,KK8988SFGJKL1742,CARRO 0385082,SIM,33,1838,B1439
Maracanau,1740,B,2018-12-31,125195,100504,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1834,KK8988SFGJKL1743,CARRO 0385083,SIM,34,1839,B1440
Fortaleza,1741,B,2018-12-31,125196,100505,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1835,KK8988SFGJKL1744,CARRO 0385084,SIM,35,1840,B1441
Caucaia,1742,B,2018-12-31,125197,100506,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1836,KK8988SFGJKL1745,CARRO 0385085,SIM,19,1841,B1442
Maracanau,1743,B,2018-12-31,125198,100507,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1837,KK8988SFGJKL1746,CARRO 0385086,SIM,20,1842,B1443
Fortaleza,1744,B,2018-12-31,125199,100508,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1838,KK8988SFGJKL1747,CARRO 0385087,SIM,21,1843,B1444
Caucaia,1745,B,2018-12-31,125200,100509,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1839,KK8988SFGJKL1748,CARRO 0385088,SIM,22,1844,B1445
Maracanau,1746,B,2018-12-31,125201,100510,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1840,KK8988SFGJKL1749,CARRO 0385089,SIM,23,1845,B1446
Fortaleza,1747,B,2018-12-31,125202,100511,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1841,KK8988SFGJKL1750,CARRO 0385090,SIM,24,1846,B1447
Caucaia,1748,B,2018-12-31,125203,100512,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1842,KK8988SFGJKL1751,CARRO 0385091,SIM,25,1847,B1448
Maracanau,1749,B,2018-12-31,125204,100513,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1843,KK8988SFGJKL1752,CARRO 0385092,SIM,26,1848,B1449
Fortaleza,1750,B,2018-12-31,125205,100514,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1844,KK8988SFGJKL1753,CARRO 0385093,SIM,27,1849,B1450
Caucaia,1751,B,2018-12-31,125206,100515,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1845,KK8988SFGJKL1754,CARRO 0385094,SIM,28,1850,B1451
Maracanau,1752,B,2018-12-31,125207,100516,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1846,KK8988SFGJKL1755,CARRO 0385095,SIM,29,1851,B1452
Fortaleza,1753,B,2018-12-31,125208,100517,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1847,KK8988SFGJKL1756,CARRO 0385096,SIM,30,1852,B1453
Caucaia,1754,B,2018-12-31,125209,100518,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1848,KK8988SFGJKL1757,CARRO 0385097,SIM,31,1853,B1454
Maracanau,1755,B,2018-12-31,125210,100519,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1849,KK8988SFGJKL1758,CARRO 0385098,SIM,32,1854,B1455
Fortaleza,1756,B,2018-12-31,125211,100520,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1850,KK8988SFGJKL1759,CARRO 0385099,SIM,33,1855,B1456
Caucaia,1757,B,2018-12-31,125212,100521,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1851,KK8988SFGJKL1760,CARRO 0385100,SIM,34,1856,B1457
Maracanau,1758,B,2018-12-31,125213,100522,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1852,KK8988SFGJKL1761,CARRO 0385101,SIM,35,1857,B1458
Fortaleza,1759,B,2018-12-31,125214,100523,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1853,KK8988SFGJKL1762,CARRO 0385102,SIM,20,1858,B1459
Caucaia,1760,B,2018-12-31,125215,100524,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1854,KK8988SFGJKL1763,CARRO 0385103,SIM,21,1859,B1460
Maracanau,1761,B,2018-12-31,125216,100525,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1855,KK8988SFGJKL1764,CARRO 0385104,SIM,22,1860,B1461
Fortaleza,1762,B,2018-12-31,125217,100526,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1856,KK8988SFGJKL1765,CARRO 0385105,SIM,23,1861,B1462
Caucaia,1763,B,2018-12-31,125218,100527,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1857,KK8988SFGJKL1766,CARRO 0385106,SIM,24,1862,B1463
Maracanau,1764,B,2018-12-31,125219,100528,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1858,KK8988SFGJKL1767,CARRO 0385107,SIM,25,1863,B1464
Fortaleza,1765,B,2018-12-31,125220,100529,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1859,KK8988SFGJKL1768,CARRO 0385108,SIM,26,1864,B1465
Caucaia,1766,B,2018-12-31,125221,100530,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1860,KK8988SFGJKL1769,CARRO 0385109,SIM,27,1865,B1466
Maracanau,1767,B,2018-12-31,125222,100531,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1861,KK8988SFGJKL1770,CARRO 0385110,SIM,28,1866,B1467
Fortaleza,1768,B,2018-12-31,125223,100532,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1862,KK8988SFGJKL1771,CARRO 0385111,SIM,29,1867,B1468
Caucaia,1769,B,2018-12-31,125224,100533,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1863,KK8988SFGJKL1772,CARRO 0385112,SIM,30,1868,B1469
Maracanau,1770,B,2018-12-31,125225,100534,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1864,KK8988SFGJKL1773,CARRO 0385113,SIM,31,1869,B1470
Fortaleza,1771,B,2018-12-31,125226,100535,08:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA1865,KK8988SFGJKL1774,CARRO 0385114,SIM,32,1870,B1471
Caucaia,1772,B,2018-12-31,125227,100536,08:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA1866,KK8988SFGJKL1775,CARRO 0385115,SIM,33,1871,B1472
